,actions,availability,bucket_name,discount_asked,discount_obtained,id,nightly_price,nightly_price_scraped,response
175,[],-1,daysM_weeksM,0.6,0,1215627,138.0,$158,"Hi!  Thanks for inquiring.  Unfortunately the season hasn't even begun yet and the boat completely sold out last year.  So I can't lower the price at all at this point.
Best
Ingrid *************** Hi Ingrid, my name is Michele and I am interested in staying at your place for 2 days, from 2016-06-25 to 2016-06-28. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $80/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
176,"[<span class=""horizontal-rule-wrapper"" data-reactid="".5.3.0:$816183561.0.0""><span data-reactid="".5.3.0:$816183561.0.0.0""><span data-reactid="".5.3.0:$816183561.0.0.0.$0"">Edward</span><span data-reactid="".5.3.0:$816183561.0.0.0.1""> ha inviato un'offerta speciale di </span><span data-reactid="".5.3.0:$816183561.0.0.0.$1"">$150</span><span data-reactid="".5.3.0:$816183561.0.0.0.3"">/notte</span></span></span>]",-1,daysM_weeksM,0.7,0,9452237,138.0,$150,"2 bedroom apt is not available. If you want I have 1 bedroom apartment on same location. *************** Hi Edward, my name is Michele and I am interested in staying at your place for 2 days, from 2016-05-23 to 2016-05-26. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with 2 collegues of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $95/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
177,[],-1,daysM_weeksM,0.8,0,3043548,92.0,$100,"Hi Inna, my name is Michele and I am interested in staying at your place for 2 days, from 2016-06-22 to 2016-06-25. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $70/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
178,[],-1,daysM_weeksM,0.6,0,1083888,73.0,$99,"Hi Verna, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-11 to 2016-04-14. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $40/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
179,"[<span class=""horizontal-rule-wrapper"" data-reactid="".5.3.0:$815281715.0.0""><span data-reactid="".5.3.0:$815281715.0.0.0""><span data-reactid="".5.3.0:$815281715.0.0.0.0"">Prenotazione rifiutata il </span><span data-reactid="".5.3.0:$815281715.0.0.0.$0"">Ieri alle 01:12</span></span></span>]",-1,daysM_weeksM,0.7,0,6416059,64.6666666667,$78,"Hi Angelle, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-14 to 2016-04-17. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $45/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
180,[],-1,daysM_weeksM,0.8,0,1155885,97.0,$132,"Hi Michelle,
We will be happy to host you.
However, we do have a 3 day minimum stay and the rate for that time is $110 ( may is a high demand month).
Please let us know if that works for you and if we can answer any questions.
Thank you. 
Shaila and Alex *************** Hi Shaila & Alex, my name is Michele and I am interested in staying at your place for 2 days, from 2016-05-08 to 2016-05-11. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $75/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
181,[],-1,daysM_weeksM,0.6,0,7601924,51.3333333333,$72,"I can do $45 a night. *************** Hi July, my name is Michele and I am interested in staying at your place for 2 days, from 2016-04-18 to 2016-04-21. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $30/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
182,[],-1,daysM_weeksM,0.7,0,1251566,152.0,$227,"Hi, the most I can do is take off $80 for you... *************** Hi Karece, my name is Michele and I am interested in staying at your place for 2 days, from 2016-05-27 to 2016-05-30. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with 4 collegues of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $105/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
183,[],-1,daysM_weeksM,0.8,0,1246060,78.0,$85,"Hi Ashlinn, my name is Michele and I am interested in staying at your place for 2 days, from 2016-05-18 to 2016-05-21. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $60/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
184,"[<span class=""horizontal-rule-wrapper"" data-reactid="".5.3.0:$815730013.0.0""><span data-reactid="".5.3.0:$815730013.0.0.0""><span data-reactid="".5.3.0:$815730013.0.0.0.$0"">Phil</span><span data-reactid="".5.3.0:$815730013.0.0.0.1""> ti ha pre-approvato il </span><span data-reactid="".5.3.0:$815730013.0.0.0.$1"">Ieri alle 13:16</span></span></span>]",-1,daysM_weeksM,0.9,0,7094620,231.0,$300,"Hi
Thank you for your interest, the prices are already lowered for the off season.
You can book it now as is.
Thank you ,
Philipp *************** Hi Phil, my name is Michele and I am interested in staying at your place for 2 days, from 2016-05-19 to 2016-05-22. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with 7 collegues of mine, who will stay with me.  I am wondering if you would be willing to lower the rate to $205/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
185,[],-1,daysM_weeksM,0.7,0,1439162,98.3333333333,$105,"Hi Michele,

Thank you for inquiring. Unfortunately, June is high season for us. So, we are unable to lower the rate.

Thanks,
Geraldine *************** Hi Geraldine, my name is Michele and I am interested in staying at your place for 2 days, from 2016-06-06 to 2016-06-09. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. I am wondering if you would be willing to lower the rate to $65/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
